4.81 ,109
4.82 ,136
4.83 ,142
4.84 ,139
4.85 ,123
4.86 ,126
4.87 ,130
4.88 ,133
4.89 ,131
4.9 ,113
4.91 ,140
4.92 ,137
4.93 ,131
4.94 ,130
4.95 ,155
4.96 ,140
4.97 ,142
4.98 ,137
4.99 ,153
5 ,147
5.01 ,133
5.02 ,143
5.03 ,148
5.04 ,143
5.05 ,129
5.06 ,131
5.07 ,139
5.08 ,116
5.09 ,147
5.1 ,143
5.11 ,141
5.12 ,152
5.13 ,138
5.14 ,143
5.15 ,142
5.16 ,152
5.17 ,137
5.18 ,159
5.19 ,141
5.2 ,128
5.21 ,134
5.22 ,157
5.23 ,130
5.24 ,145
5.25 ,183
5.26 ,153
5.27 ,156
5.28 ,134
5.29 ,157
5.3 ,140
5.31 ,148
5.32 ,131
5.33 ,119
5.34 ,146
5.35 ,167
5.36 ,152
5.37 ,162
5.38 ,146
5.39 ,160
5.4 ,161
5.41 ,157
5.42 ,181
5.43 ,162
5.44 ,146
5.45 ,138
5.46 ,156
5.47 ,148
5.48 ,160
5.49 ,173
5.5 ,164
5.51 ,151
5.52 ,164
5.53 ,163
5.54 ,161
5.55 ,152
5.56 ,156
5.57 ,148
5.58 ,170
5.59 ,163
5.6 ,175
5.61 ,174
5.62 ,165
5.63 ,156
5.64 ,172
5.65 ,169
5.66 ,161
5.67 ,157
5.68 ,178
5.69 ,146
5.7 ,176
5.71 ,150
5.72 ,194
5.73 ,158
5.74 ,174
5.75 ,162
5.76 ,165
5.77 ,190
5.78 ,185
5.79 ,149
5.8 ,166
5.81 ,145
5.82 ,175
5.83 ,154
5.84 ,174
5.85 ,176
5.86 ,175
5.87 ,196
5.88 ,194
5.89 ,163
5.9 ,196
5.91 ,202
5.92 ,166
5.93 ,177
5.94 ,180
5.95 ,174
5.96 ,175
5.97 ,183
5.98 ,177
5.99 ,169
6 ,175
6.01 ,175
6.02 ,166
6.03 ,190
6.04 ,191
6.05 ,172
6.06 ,189
6.07 ,163
6.08 ,180
6.09 ,186
6.1 ,187
6.11 ,193
6.12 ,178
6.13 ,184
6.14 ,172
6.15 ,182
6.16 ,170
6.17 ,185
6.18 ,216
6.19 ,164
6.2 ,205
6.21 ,213
6.22 ,198
6.23 ,172
6.24 ,216
6.25 ,201
6.26 ,216
6.27 ,203
6.28 ,184
6.29 ,209
6.3 ,171
6.31 ,197
6.32 ,189
6.33 ,170
6.34 ,209
6.35 ,198
6.36 ,198
6.37 ,224
6.38 ,237
6.39 ,194
6.4 ,209
6.41 ,235
6.42 ,204
6.43 ,201
6.44 ,224
6.45 ,222
6.46 ,209
6.47 ,196
6.48 ,216
6.49 ,203
6.5 ,203
6.51 ,220
6.52 ,211
6.53 ,206
6.54 ,214
6.55 ,208
6.56 ,201
6.57 ,211
6.58 ,223
6.59 ,220
6.6 ,229
6.61 ,207
6.62 ,225
6.63 ,177
6.64 ,229
6.65 ,199
6.66 ,226
6.67 ,235
6.68 ,206
6.69 ,195
6.7 ,203
6.71 ,213
6.72 ,214
6.73 ,215
6.74 ,185
6.75 ,190
6.76 ,233
6.77 ,210
6.78 ,192
6.79 ,218
6.8 ,207
6.81 ,224
6.82 ,211
6.83 ,213
6.84 ,216
6.85 ,223
6.86 ,256
6.87 ,253
6.88 ,220
6.89 ,222
6.9 ,232
6.91 ,220
6.92 ,217
6.93 ,237
6.94 ,227
6.95 ,222
6.96 ,195
6.97 ,215
6.98 ,247
6.99 ,211
7 ,241
7.01 ,239
7.02 ,235
7.03 ,233
7.04 ,218
7.05 ,216
7.06 ,258
7.07 ,231
7.08 ,246
7.09 ,269
7.1 ,251
7.11 ,218
7.12 ,257
7.13 ,253
7.14 ,258
7.15 ,271
7.16 ,246
7.17 ,222
7.18 ,250
7.19 ,241
7.2 ,239
7.21 ,231
7.22 ,269
7.23 ,252
7.24 ,232
7.25 ,271
7.26 ,245
7.27 ,258
7.28 ,238
7.29 ,246
7.3 ,249
7.31 ,222
7.32 ,258
7.33 ,262
7.34 ,272
7.35 ,212
7.36 ,243
7.37 ,275
7.38 ,227
7.39 ,238
7.4 ,269
7.41 ,245
7.42 ,270
7.43 ,245
7.44 ,251
7.45 ,281
7.46 ,237
7.47 ,245
7.48 ,263
7.49 ,222
7.5 ,251
7.51 ,252
7.52 ,266
7.53 ,272
7.54 ,283
7.55 ,247
7.56 ,247
7.57 ,268
7.58 ,257
7.59 ,249
7.6 ,258
7.61 ,250
7.62 ,272
7.63 ,257
7.64 ,284
7.65 ,234
7.66 ,284
7.67 ,256
7.68 ,272
7.69 ,239
7.7 ,279
7.71 ,263
7.72 ,276
7.73 ,257
7.74 ,279
7.75 ,283
7.76 ,298
7.77 ,264
7.78 ,285
7.79 ,294
7.8 ,287
7.81 ,269
7.82 ,286
7.83 ,261
7.84 ,268
7.85 ,274
7.86 ,282
7.87 ,249
7.88 ,245
7.89 ,273
7.9 ,262
7.91 ,321
7.92 ,250
7.93 ,270
7.94 ,272
7.95 ,291
7.96 ,310
7.97 ,285
7.98 ,281
7.99 ,287
8 ,301
8.01 ,268
8.02 ,278
8.03 ,276
8.04 ,274
8.05 ,264
8.06 ,281
8.07 ,256
8.08 ,280
8.09 ,294
8.1 ,253
8.11 ,272
8.12 ,299
8.13 ,262
8.14 ,281
8.15 ,283
8.16 ,294
8.17 ,283
8.18 ,271
8.19 ,278
8.2 ,313
8.21 ,280
8.22 ,299
8.23 ,314
8.24 ,287
8.25 ,304
8.26 ,271
8.27 ,311
8.28 ,339
8.29 ,314
8.3 ,283
8.31 ,317
8.32 ,341
8.33 ,314
8.34 ,312
8.35 ,277
8.36 ,268
8.37 ,304
8.38 ,309
8.39 ,303
8.4 ,276
8.41 ,281
8.42 ,279
8.43 ,279
8.44 ,285
8.45 ,307
8.46 ,290
8.47 ,287
8.48 ,343
8.49 ,341
8.5 ,287
8.51 ,304
8.52 ,283
8.53 ,322
8.54 ,308
8.55 ,293
8.56 ,287
8.57 ,304
8.58 ,333
8.59 ,313
8.6 ,276
8.61 ,302
8.62 ,308
8.63 ,303
8.64 ,311
8.65 ,296
8.66 ,300
8.67 ,285
8.68 ,285
8.69 ,299
8.7 ,310
8.71 ,290
8.72 ,269
8.73 ,315
8.74 ,324
8.75 ,322
8.76 ,310
8.77 ,288
8.78 ,310
8.79 ,338
8.8 ,335
8.81 ,303
8.82 ,294
8.83 ,292
8.84 ,335
8.85 ,326
8.86 ,337
8.87 ,326
8.88 ,344
8.89 ,311
8.9 ,321
8.91 ,323
8.92 ,319
8.93 ,346
8.94 ,328
8.95 ,305
8.96 ,317
8.97 ,357
8.98 ,309
8.99 ,329
9 ,304
9.01 ,336
9.02 ,324
9.03 ,335
9.04 ,326
9.05 ,317
9.06 ,324
9.07 ,345
9.08 ,320
9.09 ,350
9.1 ,314
9.11 ,301
9.12 ,341
9.13 ,313
9.14 ,307
9.15 ,335
9.16 ,338
9.17 ,336
9.18 ,330
9.19 ,338
9.2 ,352
9.21 ,373
9.22 ,356
9.23 ,348
9.24 ,354
9.25 ,328
9.26 ,311
9.27 ,303
9.28 ,330
9.29 ,338
9.3 ,382
9.31 ,334
9.32 ,363
9.33 ,334
9.34 ,376
9.35 ,356
9.36 ,320
9.37 ,326
9.38 ,341
9.39 ,349
9.4 ,341
9.41 ,310
9.42 ,337
9.43 ,347
9.44 ,337
9.45 ,340
9.46 ,345
9.47 ,326
9.48 ,324
9.49 ,383
9.5 ,355
9.51 ,330
9.52 ,377
9.53 ,307
9.54 ,327
9.55 ,335
9.56 ,331
9.57 ,354
9.58 ,351
9.59 ,360
9.6 ,379
9.61 ,320
9.62 ,338
9.63 ,349
9.64 ,357
9.65 ,366
9.66 ,350
9.67 ,360
9.68 ,388
9.69 ,357
9.7 ,375
9.71 ,381
9.72 ,370
9.73 ,351
9.74 ,400
9.75 ,387
9.76 ,336
9.77 ,338
9.78 ,390
9.79 ,344
9.8 ,362
9.81 ,340
9.82 ,404
9.83 ,363
9.84 ,360
9.85 ,355
9.86 ,372
9.87 ,347
9.88 ,386
9.89 ,348
9.9 ,397
9.91 ,362
9.92 ,375
9.93 ,368
9.94 ,363
9.95 ,378
9.96 ,387
9.97 ,377
9.98 ,388
9.99 ,356
10 ,380
10.01 ,384
10.02 ,387
10.03 ,379
10.04 ,373
10.05 ,371
10.06 ,397
10.07 ,386
10.08 ,378
10.09 ,426
10.1 ,366
10.11 ,386
10.12 ,363
10.13 ,408
10.14 ,381
10.15 ,378
10.16 ,417
10.17 ,388
10.18 ,373
10.19 ,351
10.2 ,346
10.21 ,377
10.22 ,372
10.23 ,424
10.24 ,360
10.25 ,354
10.26 ,338
10.27 ,387
10.28 ,393
10.29 ,381
10.3 ,354
10.31 ,387
10.32 ,400
10.33 ,405
10.34 ,360
10.35 ,394
10.36 ,379
10.37 ,396
10.38 ,404
10.39 ,393
10.4 ,416
10.41 ,400
10.42 ,379
10.43 ,401
10.44 ,366
10.45 ,400
10.46 ,418
10.47 ,391
10.48 ,382
10.49 ,406
10.5 ,388
10.51 ,419
10.52 ,390
10.53 ,395
10.54 ,420
10.55 ,373
10.56 ,414
10.57 ,408
10.58 ,404
10.59 ,404
10.6 ,368
10.61 ,393
10.62 ,402
10.63 ,399
10.64 ,418
10.65 ,376
10.66 ,416
10.67 ,434
10.68 ,374
10.69 ,423
10.7 ,385
10.71 ,385
10.72 ,391
10.73 ,405
10.74 ,401
10.75 ,409
10.76 ,366
10.77 ,400
10.78 ,373
10.79 ,410
10.8 ,412
10.81 ,428
10.82 ,398
10.83 ,395
10.84 ,406
10.85 ,407
10.86 ,376
10.87 ,403
10.88 ,429
10.89 ,411
10.9 ,414
10.91 ,400
10.92 ,414
10.93 ,378
10.94 ,405
10.95 ,431
10.96 ,456
10.97 ,423
10.98 ,418
10.99 ,378
11 ,433
11.01 ,430
11.02 ,386
11.03 ,398
11.04 ,410
11.05 ,408
11.06 ,388
11.07 ,446
11.08 ,442
11.09 ,409
11.1 ,422
11.11 ,407
11.12 ,424
11.13 ,414
11.14 ,383
11.15 ,395
11.16 ,381
11.17 ,395
11.18 ,397
11.19 ,399
11.2 ,403
11.21 ,379
11.22 ,372
11.23 ,410
11.24 ,439
11.25 ,447
11.26 ,402
11.27 ,400
11.28 ,409
11.29 ,426
11.3 ,436
11.31 ,410
11.32 ,395
11.33 ,447
11.34 ,423
11.35 ,407
11.36 ,412
11.37 ,422
11.38 ,417
11.39 ,441
11.4 ,410
11.41 ,422
11.42 ,432
11.43 ,409
11.44 ,453
11.45 ,422
11.46 ,432
11.47 ,429
11.48 ,420
11.49 ,431
11.5 ,410
11.51 ,414
11.52 ,444
11.53 ,445
11.54 ,450
11.55 ,398
11.56 ,379
11.57 ,375
11.58 ,437
11.59 ,438
11.6 ,434
11.61 ,439
11.62 ,393
11.63 ,428
11.64 ,403
11.65 ,431
11.66 ,426
11.67 ,399
11.68 ,419
11.69 ,426
11.7 ,430
11.71 ,415
11.72 ,427
11.73 ,461
11.74 ,411
11.75 ,417
11.76 ,405
11.77 ,453
11.78 ,436
11.79 ,419
11.8 ,429
11.81 ,416
11.82 ,428
11.83 ,447
11.84 ,447
11.85 ,404
11.86 ,415
11.87 ,418
11.88 ,452
11.89 ,461
11.9 ,457
11.91 ,414
11.92 ,429
11.93 ,439
11.94 ,399
11.95 ,447
11.96 ,388
11.97 ,404
11.98 ,459
11.99 ,451
12 ,431
12.01 ,422
12.02 ,451
12.03 ,464
12.04 ,438
12.05 ,465
12.06 ,418
12.07 ,451
12.08 ,439
12.09 ,418
12.1 ,495
12.11 ,453
12.12 ,477
12.13 ,439
12.14 ,411
12.15 ,447
12.16 ,418
12.17 ,481
12.18 ,407
12.19 ,394
12.2 ,434
12.21 ,475
12.22 ,451
12.23 ,471
12.24 ,449
12.25 ,448
12.26 ,464
12.27 ,450
12.28 ,440
12.29 ,426
12.3 ,465
12.31 ,449
12.32 ,455
12.33 ,437
12.34 ,455
12.35 ,483
12.36 ,448
12.37 ,474
12.38 ,429
12.39 ,426
12.4 ,439
12.41 ,407
12.42 ,495
12.43 ,454
12.44 ,485
12.45 ,465
12.46 ,445
12.47 ,415
12.48 ,458
12.49 ,446
12.5 ,406
12.51 ,461
12.52 ,433
12.53 ,452
12.54 ,398
12.55 ,437
12.56 ,480
12.57 ,475
12.58 ,406
12.59 ,447
12.6 ,461
12.61 ,448
12.62 ,437
12.63 ,456
12.64 ,470
12.65 ,463
12.66 ,441
12.67 ,454
12.68 ,469
12.69 ,439
12.7 ,422
12.71 ,431
12.72 ,450
12.73 ,453
12.74 ,472
12.75 ,472
12.76 ,474
12.77 ,464
12.78 ,445
12.79 ,461
12.8 ,442
12.81 ,444
12.82 ,495
12.83 ,479
12.84 ,477
12.85 ,484
12.86 ,470
12.87 ,457
12.88 ,470
12.89 ,430
12.9 ,469
12.91 ,497
12.92 ,451
12.93 ,463
12.94 ,505
12.95 ,494
12.96 ,433
12.97 ,425
12.98 ,483
12.99 ,442
13 ,480
13.01 ,452
13.02 ,457
13.03 ,465
13.04 ,485
13.05 ,460
13.06 ,473
13.07 ,472
13.08 ,468
13.09 ,432
13.1 ,485
13.11 ,446
13.12 ,539
13.13 ,474
13.14 ,458
13.15 ,523
13.16 ,481
13.17 ,464
13.18 ,413
13.19 ,480
13.2 ,501
13.21 ,469
13.22 ,448
13.23 ,448
13.24 ,492
13.25 ,517
13.26 ,473
13.27 ,467
13.28 ,500
13.29 ,483
13.3 ,508
13.31 ,458
13.32 ,451
13.33 ,517
13.34 ,476
13.35 ,462
13.36 ,503
13.37 ,498
13.38 ,490
13.39 ,473
13.4 ,468
13.41 ,500
13.42 ,489
13.43 ,481
13.44 ,477
13.45 ,489
13.46 ,467
13.47 ,435
13.48 ,502
13.49 ,482
13.5 ,472
13.51 ,489
13.52 ,480
13.53 ,473
13.54 ,481
13.55 ,486
13.56 ,463
13.57 ,439
13.58 ,508
13.59 ,517
13.6 ,512
13.61 ,441
13.62 ,530
13.63 ,453
13.64 ,496
13.65 ,508
13.66 ,445
13.67 ,492
13.68 ,480
13.69 ,506
13.7 ,499
13.71 ,493
13.72 ,503
13.73 ,512
13.74 ,518
13.75 ,507
13.76 ,493
13.77 ,533
13.78 ,472
13.79 ,470
13.8 ,497
13.81 ,507
13.82 ,456
13.83 ,499
13.84 ,436
13.85 ,512
13.86 ,462
13.87 ,413
13.88 ,490
13.89 ,472
13.9 ,470
13.91 ,498
13.92 ,499
13.93 ,531
13.94 ,481
13.95 ,452
13.96 ,480
13.97 ,466
13.98 ,469
13.99 ,513
14 ,502
14.01 ,452
14.02 ,465
14.03 ,490
14.04 ,498
14.05 ,491
14.06 ,518
14.07 ,470
14.08 ,525
14.09 ,526
14.1 ,443
14.11 ,520
14.12 ,501
14.13 ,479
14.14 ,484
14.15 ,462
14.16 ,488
14.17 ,505
14.18 ,500
14.19 ,505
14.2 ,510
14.21 ,524
14.22 ,505
14.23 ,501
14.24 ,498
14.25 ,470
14.26 ,514
14.27 ,517
14.28 ,534
14.29 ,501
14.3 ,534
14.31 ,496
14.32 ,470
14.33 ,510
14.34 ,530
14.35 ,495
14.36 ,455
14.37 ,460
14.38 ,450
14.39 ,478
14.4 ,483
14.41 ,493
14.42 ,496
14.43 ,494
14.44 ,482
14.45 ,452
14.46 ,492
14.47 ,508
14.48 ,474
14.49 ,472
14.5 ,451
14.51 ,500
14.52 ,498
14.53 ,483
14.54 ,482
14.55 ,487
14.56 ,467
14.57 ,510
14.58 ,496
14.59 ,491
14.6 ,526
14.61 ,460
14.62 ,489
14.63 ,446
14.64 ,494
14.65 ,450
14.66 ,465
14.67 ,513
14.68 ,488
14.69 ,475
14.7 ,467
14.71 ,481
14.72 ,539
14.73 ,509
14.74 ,470
14.75 ,480
14.76 ,443
14.77 ,541
14.78 ,478
14.79 ,503
14.8 ,499
14.81 ,481
14.82 ,502
14.83 ,477
14.84 ,496
14.85 ,501
14.86 ,502
14.87 ,469
14.88 ,486
14.89 ,476
14.9 ,523
14.91 ,514
14.92 ,493
14.93 ,516
14.94 ,520
14.95 ,472
14.96 ,563
14.97 ,482
14.98 ,517
14.99 ,488
15 ,489
15.01 ,469
15.02 ,513
15.03 ,490
15.04 ,491
15.05 ,482
15.06 ,512
15.07 ,500
15.08 ,479
15.09 ,469
15.1 ,496
15.11 ,506
15.12 ,488
15.13 ,476
15.14 ,473
15.15 ,501
15.16 ,492
15.17 ,512
15.18 ,520
15.19 ,497
15.2 ,482
15.21 ,487
15.22 ,481
15.23 ,507
15.24 ,537
15.25 ,496
15.26 ,474
15.27 ,554
15.28 ,488
15.29 ,535
15.3 ,479
15.31 ,470
15.32 ,484
15.33 ,514
15.34 ,515
15.35 ,526
15.36 ,507
15.37 ,515
15.38 ,477
15.39 ,481
15.4 ,484
15.41 ,529
15.42 ,507
15.43 ,568
15.44 ,499
15.45 ,490
15.46 ,481
15.47 ,527
15.48 ,486
15.49 ,471
15.5 ,502
15.51 ,504
15.52 ,519
15.53 ,481
15.54 ,466
15.55 ,514
15.56 ,493
15.57 ,495
15.58 ,544
15.59 ,510
15.6 ,485
15.61 ,514
15.62 ,532
15.63 ,468
15.64 ,536
15.65 ,497
15.66 ,513
15.67 ,457
15.68 ,511
15.69 ,552
15.7 ,483
15.71 ,539
15.72 ,530
15.73 ,519
15.74 ,510
15.75 ,511
15.76 ,483
15.77 ,513
15.78 ,528
15.79 ,506
15.8 ,525
15.81 ,546
15.82 ,484
15.83 ,525
15.84 ,542
15.85 ,480
15.86 ,518
15.87 ,489
15.88 ,493
15.89 ,494
15.9 ,521
15.91 ,507
15.92 ,474
15.93 ,514
15.94 ,488
15.95 ,475
15.96 ,539
15.97 ,523
15.98 ,484
15.99 ,513
16 ,480
16.01 ,502
16.02 ,528
16.03 ,498
16.04 ,512
16.05 ,466
16.06 ,502
16.07 ,475
16.08 ,486
16.09 ,492
16.1 ,494
16.11 ,475
16.12 ,492
16.13 ,539
16.14 ,505
16.15 ,516
16.16 ,502
16.17 ,496
16.18 ,483
16.19 ,508
16.2 ,519
16.21 ,530
16.22 ,491
16.23 ,532
16.24 ,494
16.25 ,471
16.26 ,496
16.27 ,496
16.28 ,468
16.29 ,506
16.3 ,467
16.31 ,509
16.32 ,476
16.33 ,539
16.34 ,460
16.35 ,518
16.36 ,523
16.37 ,492
16.38 ,556
16.39 ,521
16.4 ,505
16.41 ,499
16.42 ,498
16.43 ,531
16.44 ,490
16.45 ,486
16.46 ,483
16.47 ,483
16.48 ,498
16.49 ,543
16.5 ,493
16.51 ,512
16.52 ,492
16.53 ,477
16.54 ,506
16.55 ,497
16.56 ,542
16.57 ,490
16.58 ,487
16.59 ,510
16.6 ,465
16.61 ,487
16.62 ,479
16.63 ,533
16.64 ,497
16.65 ,520
16.66 ,489
16.67 ,512
16.68 ,509
16.69 ,516
16.7 ,554
16.71 ,513
16.72 ,506
16.73 ,480
16.74 ,475
16.75 ,493
16.76 ,499
16.77 ,487
16.78 ,510
16.79 ,498
16.8 ,508
16.81 ,507
16.82 ,526
16.83 ,512
16.84 ,486
16.85 ,521
16.86 ,521
16.87 ,502
16.88 ,464
16.89 ,518
16.9 ,516
16.91 ,465
16.92 ,453
16.93 ,497
16.94 ,470
16.95 ,505
16.96 ,477
16.97 ,456
16.98 ,467
16.99 ,518
17 ,501
17.01 ,509
17.02 ,471
17.03 ,484
17.04 ,522
17.05 ,472
17.06 ,506
17.07 ,512
17.08 ,503
17.09 ,493
17.1 ,453
17.11 ,514
17.12 ,483
17.13 ,470
17.14 ,507
17.15 ,514
17.16 ,506
17.17 ,493
17.18 ,490
17.19 ,478
17.2 ,472
17.21 ,466
17.22 ,479
17.23 ,486
17.24 ,494
17.25 ,495
17.26 ,521
17.27 ,512
17.28 ,488
17.29 ,491
17.3 ,518
17.31 ,532
17.32 ,478
17.33 ,512
17.34 ,491
17.35 ,536
17.36 ,463
17.37 ,481
17.38 ,509
17.39 ,489
17.4 ,490
17.41 ,477
17.42 ,522
17.43 ,489
17.44 ,486
17.45 ,449
17.46 ,489
17.47 ,522
17.48 ,473
17.49 ,484
17.5 ,513
17.51 ,466
17.52 ,478
17.53 ,477
17.54 ,488
17.55 ,481
17.56 ,489
17.57 ,499
17.58 ,499
17.59 ,518
17.6 ,493
17.61 ,487
17.62 ,490
17.63 ,481
17.64 ,455
17.65 ,499
17.66 ,473
17.67 ,486
17.68 ,481
17.69 ,451
17.7 ,488
17.71 ,506
17.72 ,520
17.73 ,507
17.74 ,478
17.75 ,476
17.76 ,472
17.77 ,490
17.78 ,506
17.79 ,480
17.8 ,481
17.81 ,478
17.82 ,484
17.83 ,466
17.84 ,488
17.85 ,468
17.86 ,488
17.87 ,474
17.88 ,507
17.89 ,502
17.9 ,491
17.91 ,481
17.92 ,543
17.93 ,456
17.94 ,468
17.95 ,451
17.96 ,465
17.97 ,476
17.98 ,495
17.99 ,500
18 ,475
18.01 ,471
18.02 ,485
18.03 ,532
18.04 ,484
18.05 ,502
18.06 ,514
18.07 ,453
18.08 ,479
18.09 ,488
18.1 ,468
18.11 ,511
18.12 ,498
18.13 ,498
18.14 ,458
18.15 ,511
18.16 ,485
18.17 ,495
18.18 ,487
18.19 ,528
18.2 ,487
18.21 ,486
18.22 ,494
18.23 ,476
18.24 ,521
18.25 ,507
18.26 ,487
18.27 ,483
18.28 ,477
18.29 ,459
18.3 ,504
18.31 ,450
18.32 ,481
18.33 ,526
18.34 ,461
18.35 ,479
18.36 ,474
18.37 ,480
18.38 ,454
18.39 ,474
18.4 ,440
18.41 ,459
18.42 ,498
18.43 ,475
18.44 ,515
18.45 ,485
18.46 ,502
18.47 ,438
18.48 ,468
18.49 ,493
18.5 ,487
18.51 ,443
18.52 ,446
18.53 ,459
18.54 ,455
18.55 ,487
18.56 ,473
18.57 ,465
18.58 ,455
18.59 ,532
18.6 ,491
18.61 ,460
18.62 ,499
18.63 ,484
18.64 ,460
18.65 ,493
18.66 ,450
18.67 ,414
18.68 ,455
18.69 ,452
